Año,Total_Población,Sexo,Edad,Mes_Alto_Desempleo,Posición_Ocupación,Sector_Económico,Nivel_Ingresos,Jornada,Nivel_Estudios,Profesión,Tipo_Empleo
2020,10662908,Hombre,31,Junio,Empleado,Agricultura,"$10,001 - $15,000",Menos de 20 horas,Universidad,Agricultor,Formal
2020,10788064,Mujer,31,Febrero,Empleador,Comercio,"Más de $20,000",Menos de 20 horas,Sin estudios,Técnico,Formal
2020,10292632,Mujer,62,Mayo,Trabajador sin pago,Comercio,"Menos de $5,000",20 a 40 horas,Primaria,Agricultor,Informal
2020,10409911,Hombre,50,Octubre,Trabajador por cuenta propia,Educación,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Comerciante,Informal
2020,11779842,Mujer,53,Diciembre,Trabajador por cuenta propia,Agricultura,"Menos de $5,000",Más de 40 horas,Universidad,Docente,Informal
2020,10603795,Hombre,28,Abril,Empleado,Salud,"$5,001 - $10,000",Menos de 20 horas,Primaria,Abogado,Formal
2020,10818659,Mujer,21,Noviembre,Trabajador familiar no remunerado,Comercio,"Más de $20,000",Menos de 20 horas,Sin estudios,Ingeniero,Formal
2020,10968904,Mujer,61,Julio,Trabajador por cuenta propia,Salud,"Menos de $5,000",Menos de 20 horas,Preparatoria,Agricultor,Formal
2020,10559399,Mujer,20,Septiembre,Trabajador por cuenta propia,Salud,"$15,001 - $20,000",Menos de 20 horas,Sin estudios,Médico,Formal
2020,10353538,Hombre,44,Febrero,Trabajador familiar no remunerado,Comercio,"$5,001 - $10,000",20 a 40 horas,Posgrado,Comerciante,Informal
2020,10530085,Hombre,46,Julio,Trabajador por cuenta propia,Educación,"$15,001 - $20,000",20 a 40 horas,Secundaria,Técnico,Formal
2020,12142409,Hombre,30,Julio,Empleador,Industria manufacturera,"Más de $20,000",20 a 40 horas,Sin estudios,Ingeniero,Formal
2020,12089179,Hombre,32,Diciembre,Trabajador sin pago,Construcción,"Menos de $5,000",Más de 40 horas,Preparatoria,Agricultor,Formal
2020,10310796,Hombre,52,Abril,Trabajador por cuenta propia,Comercio,"Menos de $5,000",Más de 40 horas,Universidad,Ingeniero,Formal
2020,11330370,Hombre,39,Septiembre,Trabajador sin pago,Agricultura,"$10,001 - $15,000",20 a 40 horas,Secundaria,Médico,Formal
2020,10292313,Mujer,49,Abril,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",Más de 40 horas,Posgrado,Ingeniero,Formal
2020,11510384,Mujer,22,Julio,Trabajador sin pago,Agricultura,"$10,001 - $15,000",20 a 40 horas,Primaria,Técnico,Informal
2020,10262830,Hombre,18,Enero,Empleado,Construcción,"Menos de $5,000",Menos de 20 horas,Secundaria,Médico,Formal
2020,10373293,Hombre,48,Febrero,Trabajador familiar no remunerado,Construcción,"Más de $20,000",Más de 40 horas,Secundaria,Docente,Formal
2020,11708325,Hombre,40,Junio,Trabajador familiar no remunerado,Salud,"Menos de $5,000",Más de 40 horas,Posgrado,Técnico,Informal
2020,10746945,Hombre,23,Septiembre,Trabajador por cuenta propia,Educación,"Más de $20,000",Más de 40 horas,Preparatoria,Técnico,Informal
2020,11295179,Hombre,27,Marzo,Empleador,Educación,"Más de $20,000",Menos de 20 horas,Secundaria,Agricultor,Informal
2020,10284689,Mujer,47,Enero,Empleado,Educación,"Menos de $5,000",Menos de 20 horas,Posgrado,Técnico,Formal
2020,10992504,Mujer,58,Junio,Empleado,Servicios,"Más de $20,000",20 a 40 horas,Universidad,Médico,Informal
2020,10992138,Hombre,33,Julio,Trabajador por cuenta propia,Construcción,"$10,001 - $15,000",Más de 40 horas,Primaria,Comerciante,Informal
2020,11586896,Hombre,41,Mayo,Trabajador por cuenta propia,Construcción,"Más de $20,000",20 a 40 horas,Posgrado,Docente,Formal
2020,11510755,Mujer,21,Julio,Trabajador por cuenta propia,Comercio,"$15,001 - $20,000",Más de 40 horas,Universidad,Enfermero,Informal
2020,11849458,Hombre,57,Noviembre,Trabajador sin pago,Comercio,"$5,001 - $10,000",Menos de 20 horas,Sin estudios,Técnico,Formal
2020,12146447,Hombre,43,Mayo,Trabajador sin pago,Agricultura,"Más de $20,000",Más de 40 horas,Posgrado,Docente,Informal
2020,11511933,Mujer,59,Marzo,Trabajador sin pago,Industria manufacturera,"$15,001 - $20,000",Menos de 20 horas,Universidad,Abogado,Informal
2020,11706135,Hombre,51,Noviembre,Empleado,Industria manufacturera,"$10,001 - $15,000",Menos de 20 horas,Primaria,Ingeniero,Formal
2020,11660969,Mujer,57,Noviembre,Empleador,Salud,"$5,001 - $10,000",Más de 40 horas,Universidad,Técnico,Informal
2020,10824084,Hombre,19,Abril,Trabajador familiar no remunerado,Construcción,"$5,001 - $10,000",20 a 40 horas,Posgrado,Agricultor,Formal
2020,10418298,Mujer,34,Febrero,Trabajador familiar no remunerado,Construcción,"Menos de $5,000",20 a 40 horas,Secundaria,Agricultor,Formal
2020,10943809,Mujer,36,Enero,Trabajador por cuenta propia,Industria manufacturera,"$5,001 - $10,000",Más de 40 horas,Posgrado,Comerciante,Informal
2020,11339737,Hombre,36,Abril,Empleado,Salud,"Menos de $5,000",20 a 40 horas,Preparatoria,Técnico,Informal
2020,11861141,Mujer,36,Septiembre,Trabajador sin pago,Construcción,"Más de $20,000",Más de 40 horas,Sin estudios,Abogado,Formal
2020,10972531,Hombre,53,Diciembre,Trabajador sin pago,Educación,"$5,001 - $10,000",20 a 40 horas,Secundaria,Médico,Informal
2020,11479462,Hombre,61,Diciembre,Empleador,Agricultura,"$10,001 - $15,000",Más de 40 horas,Posgrado,Docente,Informal
2020,10700835,Hombre,31,Abril,Empleador,Comercio,"Más de $20,000",20 a 40 horas,Universidad,Comerciante,Formal
2020,11027787,Hombre,27,Febrero,Empleado,Agricultura,"Más de $20,000",20 a 40 horas,Universidad,Enfermero,Formal
2020,11341643,Hombre,56,Abril,Trabajador por cuenta propia,Educación,"Menos de $5,000",Más de 40 horas,Posgrado,Abogado,Informal
2020,10654625,Hombre,43,Noviembre,Empleador,Comercio,"Menos de $5,000",20 a 40 horas,Sin estudios,Ingeniero,Formal
2020,12125458,Mujer,38,Julio,Empleado,Industria manufacturera,"Más de $20,000",20 a 40 horas,Universidad,Docente,Formal
2020,12111576,Hombre,31,Enero,Empleado,Educación,"Menos de $5,000",20 a 40 horas,Preparatoria,Ingeniero,Formal
2020,11956567,Hombre,33,Diciembre,Trabajador familiar no remunerado,Servicios,"$15,001 - $20,000",Más de 40 horas,Posgrado,Enfermero,Informal
2020,11729371,Mujer,56,Febrero,Trabajador familiar no remunerado,Agricultura,"Más de $20,000",Más de 40 horas,Primaria,Agricultor,Informal
2020,11478722,Mujer,26,Enero,Empleado,Servicios,"Más de $20,000",Menos de 20 horas,Sin estudios,Técnico,Formal
2020,11330845,Mujer,32,Abril,Trabajador familiar no remunerado,Educación,"$15,001 - $20,000",20 a 40 horas,Sin estudios,Médico,Informal
2020,10608327,Hombre,64,Marzo,Trabajador por cuenta propia,Educación,"Más de $20,000",Más de 40 horas,Primaria,Ingeniero,Formal
2020,11146427,Mujer,39,Junio,Trabajador familiar no remunerado,Agricultura,"Menos de $5,000",20 a 40 horas,Sin estudios,Técnico,Formal
2020,11289848,Mujer,65,Enero,Empleador,Salud,"Menos de $5,000",20 a 40 horas,Primaria,Enfermero,Informal
2020,11098985,Mujer,65,Enero,Trabajador sin pago,Salud,"Menos de $5,000",Menos de 20 horas,Posgrado,Médico,Informal
2020,11836421,Hombre,20,Abril,Empleado,Educación,"$5,001 - $10,000",20 a 40 horas,Preparatoria,Agricultor,Formal
2020,11915831,Hombre,42,Marzo,Trabajador familiar no remunerado,Agricultura,"$10,001 - $15,000",Más de 40 horas,Primaria,Ingeniero,Formal
2020,11809762,Hombre,34,Junio,Empleador,Agricultura,"$15,001 - $20,000",Más de 40 horas,Universidad,Médico,Informal
2020,11399657,Hombre,49,Noviembre,Trabajador familiar no remunerado,Industria manufacturera,"Más de $20,000",Más de 40 horas,Primaria,Abogado,Informal
2020,10809014,Hombre,25,Abril,Empleador,Educación,"Menos de $5,000",Más de 40 horas,Preparatoria,Abogado,Informal
2020,10825874,Hombre,48,Noviembre,Trabajador sin pago,Salud,"Más de $20,000",Menos de 20 horas,Preparatoria,Docente,Formal
2020,10690203,Mujer,57,Diciembre,Empleado,Agricultura,"Menos de $5,000",Más de 40 horas,Secundaria,Enfermero,Formal
2020,11470207,Hombre,50,Junio,Trabajador sin pago,Educación,"Menos de $5,000",20 a 40 horas,Secundaria,Médico,Formal
2020,11698735,Mujer,34,Octubre,Trabajador por cuenta propia,Industria manufacturera,"Más de $20,000",Más de 40 horas,Universidad,Agricultor,Informal
2020,12023641,Mujer,53,Noviembre,Trabajador sin pago,Construcción,"Más de $20,000",Más de 40 horas,Posgrado,Enfermero,Formal
2020,12064685,Mujer,27,Septiembre,Empleador,Educación,"$15,001 - $20,000",Más de 40 horas,Universidad,Abogado,Formal
2020,10892802,Hombre,36,Enero,Trabajador sin pago,Servicios,"Más de $20,000",Más de 40 horas,Primaria,Médico,Formal
2020,10427236,Hombre,32,Mayo,Trabajador por cuenta propia,Construcción,"$15,001 - $20,000",20 a 40 horas,Universidad,Docente,Informal
2020,11504885,Hombre,53,Agosto,Trabajador por cuenta propia,Industria manufacturera,"Menos de $5,000",20 a 40 horas,Preparatoria,Docente,Informal
2020,10564725,Hombre,37,Septiembre,Trabajador por cuenta propia,Educación,"Más de $20,000",Menos de 20 horas,Secundaria,Comerciante,Formal
2020,12084336,Hombre,60,Septiembre,Empleado,Construcción,"$10,001 - $15,000",Menos de 20 horas,Secundaria,Agricultor,Formal
2020,10498752,Mujer,39,Enero,Trabajador sin pago,Construcción,"$5,001 - $10,000",20 a 40 horas,Universidad,Comerciante,Formal
2020,11110469,Mujer,23,Septiembre,Trabajador familiar no remunerado,Educación,"$15,001 - $20,000",20 a 40 horas,Preparatoria,Ingeniero,Formal
2020,10231316,Mujer,45,Febrero,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",Más de 40 horas,Secundaria,Comerciante,Formal
2020,10728336,Hombre,35,Julio,Trabajador sin pago,Comercio,"$5,001 - $10,000",Más de 40 horas,Secundaria,Técnico,Formal
2020,11992303,Hombre,28,Agosto,Trabajador por cuenta propia,Agricultura,"Menos de $5,000",Más de 40 horas,Universidad,Agricultor,Informal
2020,12102827,Mujer,22,Enero,Empleado,Construcción,"$15,001 - $20,000",Más de 40 horas,Primaria,Ingeniero,Formal
2020,11601558,Hombre,57,Junio,Empleado,Agricultura,"Menos de $5,000",20 a 40 horas,Universidad,Docente,Informal
2020,10367991,Mujer,58,Octubre,Empleado,Construcción,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Agricultor,Formal
2020,12009629,Hombre,55,Agosto,Trabajador familiar no remunerado,Salud,"$5,001 - $10,000",Menos de 20 horas,Posgrado,Comerciante,Formal
2020,11536940,Mujer,35,Enero,Trabajador familiar no remunerado,Industria manufacturera,"$15,001 - $20,000",Más de 40 horas,Secundaria,Agricultor,Formal
2020,10322016,Mujer,26,Diciembre,Trabajador familiar no remunerado,Construcción,"$15,001 - $20,000",Más de 40 horas,Primaria,Médico,Informal
2020,10240815,Hombre,65,Agosto,Trabajador familiar no remunerado,Industria manufacturera,"Menos de $5,000",Menos de 20 horas,Universidad,Ingeniero,Informal
2020,10247678,Mujer,51,Noviembre,Trabajador sin pago,Servicios,"Menos de $5,000",Menos de 20 horas,Primaria,Abogado,Informal
2020,10686776,Hombre,26,Junio,Empleador,Salud,"$5,001 - $10,000",Menos de 20 horas,Secundaria,Agricultor,Formal
2020,11179774,Hombre,47,Enero,Trabajador por cuenta propia,Construcción,"$5,001 - $10,000",Más de 40 horas,Sin estudios,Ingeniero,Formal
2020,10200974,Mujer,25,Abril,Trabajador familiar no remunerado,Comercio,"Más de $20,000",Más de 40 horas,Secundaria,Médico,Informal
2020,11239659,Mujer,42,Febrero,Trabajador por cuenta propia,Comercio,"$15,001 - $20,000",Menos de 20 horas,Posgrado,Técnico,Informal
2020,10754903,Hombre,64,Marzo,Trabajador sin pago,Servicios,"Menos de $5,000",Menos de 20 horas,Preparatoria,Técnico,Formal
2020,11914340,Hombre,45,Mayo,Empleador,Agricultura,"$5,001 - $10,000",20 a 40 horas,Primaria,Técnico,Formal
2020,11035420,Mujer,52,Febrero,Trabajador por cuenta propia,Industria manufacturera,"$15,001 - $20,000",Más de 40 horas,Universidad,Médico,Formal
2020,10357660,Hombre,28,Noviembre,Empleado,Industria manufacturera,"Más de $20,000",Más de 40 horas,Primaria,Ingeniero,Formal
2020,10747562,Mujer,28,Octubre,Trabajador sin pago,Servicios,"$15,001 - $20,000",Más de 40 horas,Posgrado,Enfermero,Formal
2020,11789386,Mujer,32,Septiembre,Trabajador por cuenta propia,Agricultura,"Más de $20,000",Menos de 20 horas,Universidad,Comerciante,Informal
2020,10261146,Mujer,32,Octubre,Trabajador familiar no remunerado,Salud,"Menos de $5,000",20 a 40 horas,Posgrado,Agricultor,Informal
2020,11627626,Hombre,47,Agosto,Empleado,Industria manufacturera,"$15,001 - $20,000",Menos de 20 horas,Preparatoria,Médico,Formal
2020,10965641,Hombre,42,Septiembre,Trabajador por cuenta propia,Agricultura,"$5,001 - $10,000",Menos de 20 horas,Primaria,Comerciante,Informal
2020,11613235,Hombre,23,Julio,Empleador,Agricultura,"$10,001 - $15,000",Más de 40 horas,Preparatoria,Ingeniero,Informal
2020,11049209,Hombre,64,Febrero,Trabajador sin pago,Salud,"$5,001 - $10,000",Menos de 20 horas,Universidad,Médico,Informal
2020,11390903,Mujer,47,Octubre,Empleado,Educación,"Más de $20,000",Más de 40 horas,Posgrado,Técnico,Formal
2020,11101693,Mujer,52,Enero,Trabajador por cuenta propia,Comercio,"Menos de $5,000",20 a 40 horas,Sin estudios,Abogado,Informal
2020,11708248,Mujer,50,Mayo,Trabajador por cuenta propia,Servicios,"Más de $20,000",20 a 40 horas,Posgrado,Ingeniero,Formal
2020,10794680,Mujer,46,Noviembre,Trabajador sin pago,Educación,"$15,001 - $20,000",Menos de 20 horas,Posgrado,Enfermero,Formal
2020,10948552,Hombre,33,Septiembre,Trabajador familiar no remunerado,Industria manufacturera,"$15,001 - $20,000",20 a 40 horas,Primaria,Médico,Formal
2020,12158539,Mujer,35,Julio,Empleado,Educación,"Menos de $5,000",Más de 40 horas,Posgrado,Enfermero,Informal
2020,11480168,Mujer,42,Septiembre,Trabajador por cuenta propia,Construcción,"Más de $20,000",Más de 40 horas,Preparatoria,Enfermero,Formal
2020,11955410,Hombre,38,Septiembre,Trabajador sin pago,Comercio,"$15,001 - $20,000",Más de 40 horas,Sin estudios,Comerciante,Formal
2020,11035911,Hombre,61,Noviembre,Trabajador por cuenta propia,Servicios,"Menos de $5,000",Más de 40 horas,Secundaria,Docente,Informal
2020,11784539,Mujer,42,Diciembre,Trabajador sin pago,Servicios,"$15,001 - $20,000",Más de 40 horas,Sin estudios,Docente,Formal
2020,10552153,Mujer,52,Marzo,Empleador,Construcción,"$10,001 - $15,000",20 a 40 horas,Secundaria,Médico,Informal
2020,11166128,Mujer,30,Marzo,Empleador,Construcción,"Más de $20,000",20 a 40 horas,Primaria,Abogado,Formal
2020,11633457,Mujer,43,Abril,Trabajador por cuenta propia,Educación,"Más de $20,000",Menos de 20 horas,Secundaria,Agricultor,Formal
2020,10746787,Hombre,61,Noviembre,Empleador,Comercio,"Más de $20,000",20 a 40 horas,Posgrado,Enfermero,Formal
2020,12116700,Mujer,42,Marzo,Trabajador sin pago,Comercio,"$15,001 - $20,000",Más de 40 horas,Primaria,Abogado,Informal
2020,11310947,Mujer,24,Abril,Trabajador sin pago,Agricultura,"Más de $20,000",Más de 40 horas,Preparatoria,Comerciante,Informal
2020,10253811,Mujer,51,Mayo,Trabajador familiar no remunerado,Construcción,"Más de $20,000",20 a 40 horas,Sin estudios,Comerciante,Informal
2020,11821105,Mujer,34,Abril,Empleado,Comercio,"$10,001 - $15,000",Más de 40 horas,Universidad,Ingeniero,Formal
2020,12142630,Hombre,48,Octubre,Trabajador familiar no remunerado,Comercio,"Menos de $5,000",Menos de 20 horas,Universidad,Comerciante,Formal
2020,10764414,Hombre,23,Junio,Trabajador por cuenta propia,Industria manufacturera,"$10,001 - $15,000",Menos de 20 horas,Secundaria,Técnico,Informal
2020,10425491,Mujer,38,Abril,Empleado,Comercio,"$5,001 - $10,000",20 a 40 horas,Universidad,Abogado,Informal
2020,11197941,Hombre,33,Julio,Trabajador familiar no remunerado,Construcción,"$10,001 - $15,000",Menos de 20 horas,Sin estudios,Técnico,Formal
2020,11661979,Hombre,36,Febrero,Empleado,Construcción,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Agricultor,Formal
2020,11659783,Mujer,53,Enero,Trabajador sin pago,Salud,"$5,001 - $10,000",20 a 40 horas,Sin estudios,Técnico,Informal
2020,10472159,Hombre,50,Septiembre,Trabajador sin pago,Construcción,"$10,001 - $15,000",20 a 40 horas,Primaria,Médico,Informal
2020,11368966,Mujer,44,Enero,Empleador,Construcción,"Más de $20,000",Más de 40 horas,Preparatoria,Enfermero,Informal
2020,10786233,Mujer,28,Marzo,Trabajador familiar no remunerado,Salud,"$10,001 - $15,000",Más de 40 horas,Secundaria,Técnico,Informal
2020,11736977,Mujer,41,Junio,Trabajador sin pago,Servicios,"$5,001 - $10,000",Más de 40 horas,Primaria,Técnico,Formal
2020,10374017,Mujer,39,Enero,Trabajador por cuenta propia,Construcción,"Menos de $5,000",Menos de 20 horas,Sin estudios,Médico,Informal
2020,10981196,Hombre,55,Noviembre,Trabajador por cuenta propia,Agricultura,"$5,001 - $10,000",Menos de 20 horas,Posgrado,Ingeniero,Informal
2020,12021345,Mujer,22,Abril,Empleado,Servicios,"$10,001 - $15,000",20 a 40 horas,Sin estudios,Abogado,Informal
2020,11365064,Hombre,61,Febrero,Empleador,Servicios,"$10,001 - $15,000",Más de 40 horas,Universidad,Agricultor,Informal
2020,11429840,Mujer,27,Agosto,Trabajador por cuenta propia,Industria manufacturera,"$15,001 - $20,000",Más de 40 horas,Preparatoria,Técnico,Informal
2020,10513953,Hombre,26,Junio,Trabajador sin pago,Salud,"$5,001 - $10,000",20 a 40 horas,Secundaria,Abogado,Formal
2020,11302740,Hombre,29,Diciembre,Trabajador sin pago,Construcción,"Menos de $5,000",Más de 40 horas,Primaria,Abogado,Formal
2020,10464860,Hombre,56,Marzo,Empleado,Salud,"$10,001 - $15,000",Más de 40 horas,Sin estudios,Docente,Informal
2020,11748319,Hombre,23,Septiembre,Trabajador por cuenta propia,Industria manufacturera,"$10,001 - $15,000",20 a 40 horas,Primaria,Abogado,Informal
2020,10923532,Hombre,52,Marzo,Trabajador familiar no remunerado,Industria manufacturera,"Más de $20,000",Más de 40 horas,Sin estudios,Enfermero,Formal
2020,11850297,Hombre,40,Agosto,Trabajador familiar no remunerado,Servicios,"$10,001 - $15,000",Más de 40 horas,Secundaria,Técnico,Informal
2020,10484513,Mujer,27,Octubre,Empleado,Servicios,"$5,001 - $10,000",Más de 40 horas,Sin estudios,Enfermero,Informal
2020,12086705,Hombre,64,Febrero,Trabajador familiar no remunerado,Agricultura,"Más de $20,000",Menos de 20 horas,Posgrado,Enfermero,Formal
2020,11553544,Mujer,29,Febrero,Trabajador familiar no remunerado,Salud,"$5,001 - $10,000",Menos de 20 horas,Preparatoria,Abogado,Formal
2020,11957121,Hombre,38,Marzo,Trabajador por cuenta propia,Comercio,"Más de $20,000",Más de 40 horas,Universidad,Abogado,Informal
2020,12048762,Hombre,24,Diciembre,Trabajador familiar no remunerado,Construcción,"$10,001 - $15,000",Más de 40 horas,Universidad,Ingeniero,Informal
2020,10695498,Hombre,33,Marzo,Empleador,Salud,"$10,001 - $15,000",Más de 40 horas,Primaria,Abogado,Informal
2020,11365899,Mujer,35,Julio,Empleado,Industria manufacturera,"$15,001 - $20,000",Más de 40 horas,Posgrado,Enfermero,Formal
2020,10538819,Mujer,36,Abril,Empleado,Educación,"$10,001 - $15,000",20 a 40 horas,Secundaria,Enfermero,Formal
2020,10578453,Mujer,56,Octubre,Trabajador familiar no remunerado,Agricultura,"$5,001 - $10,000",Más de 40 horas,Primaria,Enfermero,Formal
2020,10539926,Hombre,39,Abril,Trabajador sin pago,Industria manufacturera,"Más de $20,000",20 a 40 horas,Posgrado,Ingeniero,Formal
2020,11228291,Mujer,26,Octubre,Trabajador sin pago,Educación,"$5,001 - $10,000",Menos de 20 horas,Primaria,Docente,Formal
2020,10482520,Mujer,43,Diciembre,Empleado,Educación,"$5,001 - $10,000",Menos de 20 horas,Sin estudios,Docente,Informal
2020,11795925,Mujer,56,Noviembre,Trabajador familiar no remunerado,Educación,"Más de $20,000",Más de 40 horas,Universidad,Enfermero,Informal
2020,11633607,Hombre,62,Diciembre,Empleador,Salud,"Más de $20,000",20 a 40 horas,Primaria,Abogado,Informal
2020,12138403,Hombre,20,Abril,Empleado,Servicios,"$10,001 - $15,000",Menos de 20 horas,Preparatoria,Ingeniero,Informal
2020,10429597,Mujer,22,Junio,Trabajador por cuenta propia,Comercio,"Más de $20,000",Menos de 20 horas,Sin estudios,Médico,Formal
